Date,WL_1,WL_2,WL_3,WL_4,WL_5,WL_6,WL_7,WL_8,WL_9,WL_10,WL_11,WL_12,Precipitation,Precipitable_Water,Volumetric_Soil_Water,Hardingebridge_Q,Forecasted_Date,predictedQ,seq
15/12/2019,60.8438,60.847,60.8502,136.0994,136.0987,136.098,26.8171,26.8834,26.9497,28.8605,28.86,28.8595,0.000136,0.00287,0.325933333,1674,20/12/2019,2626.525993,4155
16/12/2019,60.8406,60.8438,60.847,136.1001,136.0994,136.0987,26.7508,26.8171,26.8834,28.861,28.8605,28.86,2.86E-05,0.000253434,0.315966667,3210.83,21/12/2019,2206.835182,4156
17/12/2019,60.8374,60.8406,60.8438,136.1008,136.1001,136.0994,26.6845,26.7508,26.8171,28.8615,28.861,28.8605,4.28E-06,9.69E-05,0.309833333,3163.2,22/12/2019,2172.785494,4157
18/12/2019,60.8342,60.8374,60.8406,136.1015,136.1008,136.1001,26.6182,26.6845,26.7508,28.862,28.8615,28.861,3.25E-06,8.68E-05,0.303066667,3120.53,23/12/2019,1993.935194,4158
19/12/2019,60.528,60.8342,60.8374,136.1022,136.1015,136.1008,26.5519,26.6182,26.6845,28.8625,28.862,28.8615,3.93E-06,8.76E-05,0.297366667,3110.73,24/12/2019,1834.223696,4159
20/12/2019,60.4945,60.528,60.8342,136.1029,136.1022,136.1015,26.4856,26.5519,26.6182,28.863,28.8625,28.862,1.19E-05,0.000241617,0.292333333,1569,25/12/2019,1667.210221,4160
21/12/2019,60.461,60.4945,60.528,136.1036,136.1029,136.1022,26.4193,26.4856,26.5519,28.8635,28.863,28.8625,1.36E-05,0.000265818,0.2883,3076.75,26/12/2019,1635.166846,4161
22/12/2019,60.4275,60.461,60.4945,136.1043,136.1036,136.1029,27.766,26.4193,26.4856,29.039,28.8635,28.863,1.28E-05,0.000268406,0.284133333,1558,27/12/2019,2354.777801,4162
23/12/2019,60.394,60.4275,60.461,135.94,136.1043,136.1036,27.77035,27.766,26.4193,29.057,29.039,28.8635,1.38E-05,0.000165341,0.280566667,3332.35,28/12/2019,2365.965118,4163
24/12/2019,60.3605,60.394,60.4275,135.9242,135.94,136.1043,27.7747,27.77035,27.766,29.075,29.057,29.039,2.10E-05,0.00034274,0.279466667,3361.83,29/12/2019,2617.173073,4164
25/12/2019,60.327,60.3605,60.394,135.9084,135.9242,135.94,27.77905,27.7747,27.77035,29.093,29.075,29.057,2.83E-05,0.000508672,0.2808,3341.85,30/12/2019,2617.173073,4165
26/12/2019,60.2935,60.327,60.3605,135.8926,135.9084,135.9242,27.7834,27.77905,27.7747,29.111,29.093,29.075,2.00E-05,0.00044589,0.282166667,3245.18,31/12/2019,2644.200639,4166
27/12/2019,60.26,60.2935,60.327,135.8768,135.8926,135.9084,27.78775,27.7834,27.77905,29.129,29.111,29.093,1.03E-05,0.000213633,0.280733333,3139.7,1/1/2020,2644.200639,4167
28/12/2019,60.2265,60.26,60.2935,135.861,135.8768,135.8926,27.7921,27.78775,27.7834,29.147,29.129,29.111,1.44E-06,9.54E-06,0.277566667,3063.21,2/1/2020,2644.200639,4168
29/12/2019,60.436,60.2265,60.26,135.8452,135.861,135.8768,27.79645,27.7921,27.78775,29.165,29.147,29.129,5.04E-07,1.71E-05,0.274733333,1417,3/1/2020,2650.337148,4169
30/12/2019,60.4268,60.436,60.2265,135.8294,135.8452,135.861,27.8008,27.79645,27.7921,29.183,29.165,29.147,6.98E-07,4.35E-05,0.2728,2949.52,4/1/2020,2650.337148,4170
31/12/2019,60.4176,60.4268,60.436,135.8136,135.8294,135.8452,27.80515,27.8008,27.79645,29.201,29.183,29.165,1.50E-05,0.000577595,0.272333333,2901.97,5/1/2020,2668.795441,4171
1/1/2020,60.4084,60.4176,60.4268,135.7978,135.8136,135.8294,27.485,27.80515,27.8008,28.666,29.201,29.183,4.30E-05,0.000684087,0.275266667,2893.68,6/1/2020,2489.288631,4172
2/1/2020,60.3992,60.4084,60.4176,135.605,135.7978,135.8136,27.4569,27.485,27.80515,28.6287,28.666,29.201,0.00014,0.002522119,0.2868,2870.63,7/1/2020,2577.824991,4173
3/1/2020,60.39,60.3992,60.4084,135.5715,135.605,135.7978,27.4288,27.4569,27.485,28.5914,28.6287,28.666,0.000144,0.002127879,0.301233333,2774.82,8/1/2020,2560.940447,4174
4/1/2020,60.3808,60.39,60.3992,135.538,135.5715,135.605,27.4007,27.4288,27.4569,28.5541,28.5914,28.6287,0.000122,0.00208,0.310533333,5774.93,9/1/2020,2540.503141,4175
5/1/2020,60.3716,60.3808,60.39,135.5045,135.538,135.5715,27.3726,27.4007,27.4288,28.5168,28.5541,28.5914,2.49E-05,0.000263,0.308866667,1210,10/1/2020,2540.503141,4176
6/1/2020,60.3624,60.3716,60.3808,135.471,135.5045,135.538,27.3445,27.3726,27.4007,28.4795,28.5168,28.5541,3.40E-05,0.00112,0.3025,2663.4,11/1/2020,2439.326422,4177
7/1/2020,60.3532,60.3624,60.3716,135.4375,135.471,135.5045,27.3164,27.3445,27.3726,28.4422,28.4795,28.5168,9.42E-05,0.001858847,0.300266667,2625.4,12/1/2020,2439.326422,4178
8/1/2020,60.508,60.3532,60.3624,135.404,135.4375,135.471,27.2883,27.3164,27.3445,28.4049,28.4422,28.4795,0.000197,0.004382659,0.312433333,2577.74,13/1/2020,2477.617319,4179
9/1/2020,60.5152,60.508,60.3532,135.3705,135.404,135.4375,27.2602,27.2883,27.3164,28.3676,28.4049,28.4422,0.00017196,0.003438941,0.321133333,2540.88,14/1/2020,2511.419725,4180
10/1/2020,60.5224,60.5152,60.508,135.337,135.3705,135.404,27.2321,27.2602,27.2883,28.3303,28.3676,28.4049,0.000106155,0.002639097,0.324466667,2407.54,15/1/2020,2860.954638,4181
11/1/2020,60.5296,60.5224,60.5152,135.3035,135.337,135.3705,27.204,27.2321,27.2602,28.548,28.3303,28.3676,3.57E-06,0.000109549,0.313466667,2472.57,16/1/2020,2467.65498,4182
12/1/2020,60.5368,60.5296,60.5224,135.187,135.3035,135.337,27.1759,27.204,27.2321,28.5362,28.548,28.3303,3.44E-06,5.92E-05,0.3053,1045,17/1/2020,2418.069416,4183
13/1/2020,60.544,60.5368,60.5296,135.1452,135.187,135.3035,27.1478,27.1759,27.204,28.5244,28.5362,28.548,3.12E-05,0.000261335,0.302633333,2464.65,18/1/2020,2418.069416,4184
14/1/2020,60.5512,60.544,60.5368,135.1034,135.1452,135.187,27.1197,27.1478,27.1759,28.5126,28.5244,28.5362,4.21E-05,0.000391075,0.301233333,2459.8,19/1/2020,2418.069416,4185
15/1/2020,60.5584,60.5512,60.544,135.0616,135.1034,135.1452,27.0916,27.1197,27.1478,28.5008,28.5126,28.5244,0.00014369,0.007428768,0.308566667,2457.92,20/1/2020,2412.670931,4186
16/1/2020,60.5656,60.5584,60.5512,135.0198,135.0616,135.1034,27.0635,27.0916,27.1197,28.489,28.5008,28.5126,0.000275,0.018658667,0.320666667,2446.51,21/1/2020,2489.10436,4187
17/1/2020,60.5728,60.5656,60.5584,134.978,135.0198,135.0616,27.0354,27.0635,27.0916,28.4772,28.489,28.5008,0.000286,0.01864482,0.332966667,2430.59,22/1/2020,2984.160574,4188
18/1/2020,60.361,60.5728,60.5656,134.9362,134.978,135.0198,27.0073,27.0354,27.0635,28.4654,28.4772,28.489,0.000194,0.0118,0.336066667,2399.5,23/1/2020,3179.051698,4189
19/1/2020,60.3463,60.361,60.5728,134.8944,134.9362,134.978,26.9792,27.0073,27.0354,28.4536,28.4654,28.4772,3.45E-05,0.000366,0.330366667,984,24/1/2020,2711.939761,4190
20/1/2020,60.3316,60.3463,60.361,134.8526,134.8944,134.9362,26.9511,26.9792,27.0073,28.4418,28.4536,28.4654,2.07E-05,0.000246195,0.3231,2301.23,25/1/2020,2511.432929,4191
21/1/2020,60.3169,60.3316,60.3463,134.8108,134.8526,134.8944,26.945,26.9511,26.9792,28.54,28.4418,28.4536,2.35E-05,7.30E-05,0.316466667,2266.05,26/1/2020,2128.095611,4192
22/1/2020,60.3022,60.3169,60.3316,135.548,134.8108,134.8526,26.918,26.945,26.9511,28.5392,28.54,28.4418,2.66E-05,9.44E-05,0.310833333,2234.68,27/1/2020,2111.004866,4193
23/1/2020,60.2875,60.3022,60.3169,135.5841,135.548,134.8108,26.891,26.918,26.945,28.5384,28.5392,28.54,2.19E-05,0.000172358,0.305566667,2212.19,28/1/2020,2095.941224,4194
24/1/2020,60.2728,60.2875,60.3022,135.6202,135.5841,135.548,26.864,26.891,26.918,28.5376,28.5384,28.5392,7.97E-06,0.000151861,0.299733333,2210.13,29/1/2020,2095.941224,4195
25/1/2020,60.2581,60.2728,60.2875,135.6563,135.6202,135.5841,26.837,26.864,26.891,28.5368,28.5376,28.5384,9.44E-06,0.000204223,0.293133333,2294.16,30/1/2020,1970.279393,4196
26/1/2020,60.2434,60.2581,60.2728,135.6924,135.6563,135.6202,26.81,26.837,26.864,28.536,28.5368,28.5376,8.80E-06,0.000220133,0.287066667,944,31/1/2020,1941.505374,4197
27/1/2020,60.2287,60.2434,60.2581,135.7285,135.6924,135.6563,26.783,26.81,26.837,28.5352,28.536,28.5368,3.35E-05,0.000844636,0.2832,2329.79,1/2/2020,1810.340604,4198
28/1/2020,60.26,60.2287,60.2434,135.7646,135.7285,135.6924,26.756,26.783,26.81,28.5344,28.5352,28.536,0.000100657,0.001357525,0.285266667,2348.6,2/2/2020,1792.268598,4199
29/1/2020,60.2499,60.26,60.2287,135.8007,135.7646,135.7285,26.729,26.756,26.783,28.5336,28.5344,28.5352,0.00011241,0.001442623,0.2885,2287.94,3/2/2020,1937.694756,4200
30/1/2020,60.2398,60.2499,60.26,135.8368,135.8007,135.7646,26.702,26.729,26.756,28.5328,28.5336,28.5344,8.87E-05,0.00085874,0.2903,2273.91,4/2/2020,1937.694756,4201
31/1/2020,60.2297,60.2398,60.2499,135.8729,135.8368,135.8007,26.675,26.702,26.729,28.532,28.5328,28.5336,2.40E-05,0.000323979,0.2853,2262.2,5/2/2020,1731.791106,4202
1/2/2020,60.2196,60.2297,60.2398,135.909,135.8729,135.8368,26.648,26.675,26.702,28.5312,28.532,28.5328,1.13E-05,0.000129,0.278933333,2253.3,6/2/2020,1628.017945,4203
2/2/2020,60.2095,60.2196,60.2297,135.9451,135.909,135.8729,26.621,26.648,26.675,28.5304,28.5312,28.532,1.05E-05,8.60E-05,0.271866667,869,7/2/2020,1581.100421,4204
3/2/2020,60.1994,60.2095,60.2196,135.9812,135.9451,135.909,26.594,26.621,26.648,28.5296,28.5304,28.5312,4.77E-06,6.91E-05,0.265466667,2247.77,8/2/2020,1491.800456,4205
4/2/2020,60.1893,60.1994,60.2095,136.0173,135.9812,135.9451,26.567,26.594,26.621,28.5288,28.5296,28.5304,5.39E-06,0.000100895,0.260933333,2311.01,9/2/2020,1491.800456,4206
5/2/2020,60.1792,60.1893,60.1994,136.0534,136.0173,135.9812,26.54,26.567,26.594,28.528,28.5288,28.5296,6.33E-06,0.00011004,0.256766667,2302.2,10/2/2020,1483.328723,4207
6/2/2020,60.1691,60.1792,60.1893,136.0895,136.0534,136.0173,26.513,26.54,26.567,28.5272,28.528,28.5288,1.08E-05,8.48E-05,0.2531,2294.17,11/2/2020,1483.328723,4208
7/2/2020,60.159,60.1691,60.1792,136.1256,136.0895,136.0534,26.486,26.513,26.54,28.5264,28.5272,28.528,1.17E-05,0.000124029,0.249033333,2243.87,12/2/2020,1483.328723,4209
8/2/2020,60.1489,60.159,60.1691,136.1617,136.1256,136.0895,26.459,26.486,26.513,28.5256,28.5264,28.5272,1.07E-05,0.000113623,0.2454,2224.74,13/2/2020,1483.328723,4210
9/2/2020,60.1388,60.1489,60.159,136.1978,136.1617,136.1256,26.432,26.459,26.486,28.5248,28.5256,28.5264,4.73E-06,9.93E-05,0.2416,869,14/2/2020,1476.161887,4211
10/2/2020,60.1287,60.1388,60.1489,136.2339,136.1978,136.1617,26.405,26.432,26.459,28.524,28.5248,28.5256,1.03E-06,2.44E-05,0.236433333,2208.34,15/2/2020,1476.161887,4212
11/2/2020,60.1186,60.1287,60.1388,136.27,136.2339,136.1978,26.378,26.405,26.432,28.5232,28.524,28.5248,4.59E-07,1.80E-05,0.2308,2150.37,16/2/2020,1468.573633,4213
12/2/2020,60.1085,60.1186,60.1287,136.3061,136.27,136.2339,26.351,26.378,26.405,28.5224,28.5232,28.524,5.19E-07,2.03E-05,0.225766667,2116.91,17/2/2020,1442.785143,4214
13/2/2020,60.0984,60.1085,60.1186,136.3422,136.3061,136.27,26.324,26.351,26.378,28.5216,28.5224,28.5232,1.70E-06,8.88E-05,0.2216,1939.57,18/2/2020,1442.785143,4215
14/2/2020,60.0883,60.0984,60.1085,136.3783,136.3422,136.3061,26.297,26.324,26.351,28.5208,28.5216,28.5224,4.99E-06,0.000468264,0.219133333,1847.76,19/2/2020,1434.414097,4216
15/2/2020,60.0782,60.0883,60.0984,136.4144,136.3783,136.3422,26.27,26.297,26.324,28.52,28.5208,28.5216,6.63E-06,0.000500606,0.217233333,1777.93,20/2/2020,1425.94314,4217
16/2/2020,60.0681,60.0782,60.0883,136.4505,136.4144,136.3783,26.243,26.27,26.297,28.5192,28.52,28.5208,7.48E-06,0.000556075,0.215866667,557,21/2/2020,1425.94314,4218
17/2/2020,59.909,60.0681,60.0782,136.4866,136.4505,136.4144,26.216,26.243,26.27,28.5184,28.5192,28.52,7.11E-06,0.000301698,0.214466667,1714.2,22/2/2020,1428.574414,4219
18/2/2020,59.89145,59.909,60.0681,136.5227,136.4866,136.4505,26.189,26.216,26.243,28.5176,28.5184,28.5192,1.11E-05,0.00049877,0.212766667,1667.47,23/2/2020,1428.574414,4220
19/2/2020,59.8739,59.89145,59.909,136.5588,136.5227,136.4866,26.162,26.189,26.216,28.5168,28.5176,28.5184,1.07E-05,0.000378249,0.211866667,1615.68,24/2/2020,1428.574414,4221
20/2/2020,59.85635,59.8739,59.89145,136.5949,136.5588,136.5227,26.135,26.162,26.189,28.431,28.5168,28.5176,9.08E-05,0.002555271,0.216866667,1518.96,25/2/2020,1547.05556,4222
21/2/2020,59.8388,59.85635,59.8739,135.537,136.5949,136.5588,26.108,26.135,26.162,28.42736667,28.431,28.5168,0.000114,0.002571414,0.232066667,1443.92,26/2/2020,1567.674132,4223
22/2/2020,59.82125,59.8388,59.85635,135.5366333,135.537,136.5949,26.081,26.108,26.135,28.42373333,28.42736667,28.431,0.000124,0.002564786,0.2475,1406.32,27/2/2020,1446.620583,4224
23/2/2020,59.8037,59.82125,59.8388,135.5362667,135.5366333,135.537,26.054,26.081,26.108,28.4201,28.42373333,28.42736667,8.25E-05,0.000374366,0.260833333,404,28/2/2020,1425.94314,4225
24/2/2020,59.78615,59.8037,59.82125,135.5359,135.5362667,135.5366333,26.027,26.054,26.081,28.41646667,28.4201,28.42373333,0.000130937,0.000164751,0.266866667,1379.9,29/2/2020,1425.94314,4226
25/2/2020,59.7686,59.78615,59.8037,135.5355333,135.5359,135.5362667,26,26.027,26.054,28.41283333,28.41646667,28.4201,0.000190683,0.002503186,0.278333333,1369.79,1/3/2020,1425.94314,4227
26/2/2020,59.75105,59.7686,59.78615,135.5351667,135.5355333,135.5359,25.973,26,26.027,28.4092,28.41283333,28.41646667,0.00015,0.00240626,0.282033333,1367.55,2/3/2020,1425.94314,4228
27/2/2020,59.825,59.75105,59.7686,135.5348,135.5351667,135.5355333,25.946,25.973,26,28.40556667,28.4092,28.41283333,7.37E-05,0.002387724,0.279733333,1362.61,3/3/2020,1425.94314,4229
28/2/2020,59.8166,59.825,59.75105,135.5344333,135.5348,135.5351667,25.919,25.946,25.973,28.40193333,28.40556667,28.4092,3.68E-06,4.08E-05,0.268566667,1359.46,4/3/2020,1425.94314,4230
29/2/2020,59.8082,59.8166,59.825,135.5340667,135.5344333,135.5348,25.778,25.919,25.946,28.492,28.40193333,28.40556667,3.63E-06,0.000172464,0.266633333,1339.99,5/3/2020,1425.94314,4231
1/3/2020,59.7998,59.8082,59.8166,135.5337,135.5340667,135.5344333,25.74807692,25.778,25.919,28.49877778,28.492,28.40193333,2.02E-05,0.000355968,0.267666667,429,6/3/2020,1425.94314,4232
2/3/2020,59.7914,59.7998,59.8082,135.326,135.5337,135.5340667,25.71815385,25.74807692,25.778,28.50555556,28.49877778,28.492,2.05E-05,0.000368255,0.269233333,1502.3,7/3/2020,1425.94314,4233
3/3/2020,59.783,59.7914,59.7998,135.3049,135.326,135.5337,25.68823077,25.71815385,25.74807692,28.51233333,28.50555556,28.49877778,2.60E-05,0.000308899,0.263066667,1554.57,8/3/2020,1425.94314,4234
4/3/2020,59.7746,59.783,59.7914,135.2838,135.3049,135.326,25.65830769,25.68823077,25.71815385,28.51911111,28.51233333,28.50555556,1.93E-05,0.000221799,0.2604,1587.43,9/3/2020,1425.94314,4235
5/3/2020,59.7662,59.7746,59.783,135.2627,135.2838,135.3049,25.62838462,25.65830769,25.68823077,28.52588889,28.51911111,28.51233333,9.01E-05,0.001502247,0.264633333,1633.05,10/3/2020,1425.94314,4236
6/3/2020,59.7578,59.7662,59.7746,135.2416,135.2627,135.2838,25.59846154,25.62838462,25.65830769,28.53266667,28.52588889,28.51911111,0.000254,0.00482,0.2834,1645.78,11/3/2020,1425.94314,4237
7/3/2020,60.204,59.7578,59.7662,135.2205,135.2416,135.2627,25.56853846,25.59846154,25.62838462,28.53944444,28.53266667,28.52588889,0.000247,0.00473713,0.296066667,1649.94,12/3/2020,1571.369298,4238
8/3/2020,60.24611111,60.204,59.7578,135.1994,135.2205,135.2416,25.53861538,25.56853846,25.59846154,28.54622222,28.53944444,28.53266667,0.000175,0.003451153,0.2986,509,13/3/2020,1677.78464,4239
9/3/2020,60.28822222,60.24611111,60.204,135.1783,135.1994,135.2205,25.50869231,25.53861538,25.56853846,28.553,28.54622222,28.53944444,5.63E-06,0.000201189,0.284966667,1586.43,14/3/2020,1425.94314,4240
10/3/2020,60.33033333,60.28822222,60.24611111,135.1572,135.1783,135.1994,26.099,25.50869231,25.53861538,28.558,28.553,28.54622222,3.22E-05,0.001250503,0.2739,1515.89,15/3/2020,1425.94314,4241
11/3/2020,60.37244444,60.33033333,60.28822222,135.61,135.1572,135.1783,26.1311,26.099,25.50869231,28.5646,28.558,28.553,9.05E-05,0.001620243,0.271333333,1485.86,16/3/2020,1425.94314,4242
12/3/2020,60.41455556,60.37244444,60.33033333,135.6415556,135.61,135.1572,26.1632,26.1311,26.099,28.5712,28.5646,28.558,0.000190676,0.001942535,0.272366667,446,17/3/2020,1432.07965,4243
13/3/2020,60.45666667,60.41455556,60.37244444,135.6731111,135.6415556,135.61,26.1953,26.1632,26.1311,28.5778,28.5712,28.5646,0.000292069,0.0064209,0.283466667,1563.98,18/3/2020,1432.07965,4244
14/3/2020,60.49877778,60.45666667,60.41455556,135.7046667,135.6731111,135.6415556,26.2274,26.1953,26.1632,28.5844,28.5778,28.5712,0.000258222,0.006182941,0.2924,1573.74,19/3/2020,1577.505808,4245
15/3/2020,60.54088889,60.49877778,60.45666667,135.7362222,135.7046667,135.6731111,26.2595,26.2274,26.1953,28.591,28.5844,28.5778,0.000157352,0.005707338,0.297566667,492,20/3/2020,1660.733856,4246
16/3/2020,60.583,60.54088889,60.49877778,135.7677778,135.7362222,135.7046667,26.2916,26.2595,26.2274,28.5976,28.591,28.5844,2.59E-05,0.000144725,0.2892,1589.12,21/3/2020,1644.991255,4247
17/3/2020,60.503,60.583,60.54088889,135.7993333,135.7677778,135.7362222,26.3237,26.2916,26.2595,28.6042,28.5976,28.591,1.16E-06,8.88E-06,0.276266667,1577,22/3/2020,1482.410692,4248
18/3/2020,60.5329,60.503,60.583,135.8308889,135.7993333,135.7677778,26.3558,26.3237,26.2916,28.6108,28.6042,28.5976,4.57E-06,6.82E-05,0.2644,1638.8,23/3/2020,1472.768749,4249
19/3/2020,60.5628,60.5329,60.503,135.8624444,135.8308889,135.7993333,26.3879,26.3558,26.3237,28.6174,28.6108,28.6042,8.90E-06,8.23E-05,0.2553,1753.14,24/3/2020,1528.010884,4250
20/3/2020,60.5927,60.5628,60.5329,135.894,135.8624444,135.8308889,26.441,26.3879,26.3558,28.511,28.6174,28.6108,1.36E-05,0.000184131,0.249,2020.81,25/3/2020,1567.048417,4251
21/3/2020,60.6226,60.5927,60.5628,136.024,135.894,135.8624444,26.4752,26.441,26.3879,28.5063,28.511,28.6174,2.24E-05,0.000307322,0.2472,699,26/3/2020,1581.968762,4252
22/3/2020,60.6525,60.6226,60.5927,136.0654,136.024,135.894,26.5094,26.4752,26.441,28.5016,28.5063,28.511,2.66E-05,0.000474646,0.247166667,699,27/3/2020,1606.331398,4253
23/3/2020,60.6824,60.6525,60.6226,136.1068,136.0654,136.024,26.5436,26.5094,26.4752,28.4969,28.5016,28.5063,2.21E-05,0.000419007,0.245166667,2122.1,28/3/2020,1606.331398,4254
24/3/2020,60.7123,60.6824,60.6525,136.1482,136.1068,136.0654,26.5778,26.5436,26.5094,28.4922,28.4969,28.5016,1.49E-05,0.000372448,0.2411,656,29/3/2020,1613.89942,4255
25/3/2020,60.7422,60.7123,60.6824,136.1896,136.1482,136.1068,26.612,26.5778,26.5436,28.4875,28.4922,28.4969,1.14E-05,0.000408335,0.236366667,639,30/3/2020,1613.89942,4256
26/3/2020,60.7721,60.7422,60.7123,136.231,136.1896,136.1482,26.6462,26.612,26.5778,28.4828,28.4875,28.4922,3.56E-05,0.006875357,0.234566667,639,31/3/2020,1661.955653,4257
27/3/2020,60.232,60.7721,60.7422,136.2724,136.231,136.1896,26.6804,26.6462,26.612,28.4781,28.4828,28.4875,3.95E-05,0.006895874,0.239633333,631,1/4/2020,1728.570511,4258
28/3/2020,60.2049,60.232,60.7721,136.3138,136.2724,136.231,26.7146,26.6804,26.6462,28.4734,28.4781,28.4828,3.48E-05,0.006725729,0.241433333,626,2/4/2020,1727.954439,4259
29/3/2020,60.1778,60.2049,60.232,136.3552,136.3138,136.2724,26.7488,26.7146,26.6804,28.4687,28.4734,28.4781,1.09E-05,0.000233021,0.240266667,620,3/4/2020,1761.846022,4260
30/3/2020,60.1507,60.1778,60.2049,136.3966,136.3552,136.3138,26.783,26.7488,26.7146,28.481,28.4687,28.4734,1.46E-06,7.77E-05,0.2302,614,4/4/2020,1810.340604,4261
31/3/2020,60.1236,60.1507,60.1778,135.791,136.3966,136.3552,26.8172,26.783,26.7488,28.478,28.481,28.4687,1.09E-05,6.15E-05,0.221966667,581,5/4/2020,1810.340604,4262
1/4/2020,60.0965,60.1236,60.1507,135.7677,135.791,136.3966,26.8514,26.8172,26.783,28.475,28.478,28.481,1.19E-05,6.05E-05,0.215333333,556,6/4/2020,1844.099724,4263
2/4/2020,60.0694,60.0965,60.1236,135.7444,135.7677,135.791,26.8856,26.8514,26.8172,28.472,28.475,28.478,1.33E-05,7.11E-05,0.2106,535,7/4/2020,1844.099724,4264
3/4/2020,60.0423,60.0694,60.0965,135.7211,135.7444,135.7677,26.9198,26.8856,26.8514,28.469,28.472,28.475,3.86E-06,3.98E-05,0.206633333,522,8/4/2020,1844.099724,4265
4/4/2020,60.0152,60.0423,60.0694,135.6978,135.7211,135.7444,26.954,26.9198,26.8856,28.466,28.469,28.472,2.59E-06,1.48E-05,0.203133333,537,9/4/2020,1844.099724,4266
5/4/2020,59.9881,60.0152,60.0423,135.6745,135.6978,135.7211,26.9882,26.954,26.9198,28.463,28.466,28.469,1.50E-06,5.26E-06,0.200266667,548,10/4/2020,1844.099724,4267
6/4/2020,60.289,59.9881,60.0152,135.6512,135.6745,135.6978,27.0224,26.9882,26.954,28.46,28.463,28.466,2.12E-06,1.27E-05,0.197866667,1741.99,11/4/2020,1932.899168,4268
7/4/2020,60.2947,60.289,59.9881,135.6279,135.6512,135.6745,27.0566,27.0224,26.9882,28.457,28.46,28.463,3.34E-06,1.95E-05,0.196366667,544,12/4/2020,2029.56587,4269
8/4/2020,60.3004,60.2947,60.289,135.6046,135.6279,135.6512,27.0908,27.0566,27.0224,28.454,28.457,28.46,5.80E-06,2.33E-05,0.1958,544,13/4/2020,2089.335451,4270
9/4/2020,60.3061,60.3004,60.2947,135.5813,135.6046,135.6279,27.125,27.0908,27.0566,27.963,28.454,28.457,4.71E-06,1.63E-05,0.195566667,544,14/4/2020,2142.666732,4271
10/4/2020,60.3118,60.3061,60.3004,135.402,135.5813,135.6046,27.1592,27.125,27.0908,27.9112,27.963,28.454,3.68E-06,9.94E-06,0.195,1737.61,15/4/2020,2142.666732,4272
11/4/2020,60.3175,60.3118,60.3061,135.3631,135.402,135.5813,27.1934,27.1592,27.125,27.8594,27.9112,27.963,3.97E-06,1.05E-05,0.1941,508,16/4/2020,2142.666732,4273
12/4/2020,60.3232,60.3175,60.3118,135.3242,135.3631,135.402,27.2276,27.1934,27.1592,27.8076,27.8594,27.9112,3.98E-06,1.01E-05,0.1928,486,17/4/2020,2160.097909,4274
13/4/2020,60.3289,60.3232,60.3175,135.2853,135.3242,135.3631,27.2618,27.2276,27.1934,27.7558,27.8076,27.8594,1.04E-05,6.54E-05,0.191866667,1611.02,18/4/2020,2187.484923,4275
14/4/2020,60.3346,60.3289,60.3232,135.2464,135.2853,135.3242,27.296,27.2618,27.2276,27.704,27.7558,27.8076,9.07E-06,0.000218607,0.192866667,478,19/4/2020,2187.484923,4276
15/4/2020,60.3403,60.3346,60.3289,135.2075,135.2464,135.2853,27.3302,27.296,27.2618,27.6522,27.704,27.7558,2.05E-05,0.000373208,0.196266667,462,20/4/2020,2187.484923,4277
16/4/2020,60.155,60.3403,60.3346,135.1686,135.2075,135.2464,27.3644,27.3302,27.296,27.6004,27.6522,27.704,2.87E-05,0.00065503,0.2008,1527.39,21/4/2020,2202.50696,4278
17/4/2020,60.1416,60.155,60.3403,135.1297,135.1686,135.2075,27.3986,27.3644,27.3302,27.5486,27.6004,27.6522,5.17E-05,0.000906344,0.204533333,436,22/4/2020,2235.725965,4279
18/4/2020,60.1282,60.1416,60.155,135.0908,135.1297,135.1686,27.4328,27.3986,27.3644,27.4968,27.5486,27.6004,4.50E-05,0.000843723,0.207533333,429,23/4/2020,2265.090404,4280
19/4/2020,60.1148,60.1282,60.1416,135.0519,135.0908,135.1297,26.238,27.4328,27.3986,27.94,27.4968,27.5486,3.32E-05,0.000528728,0.209833333,453,24/4/2020,1601.819634,4281
20/4/2020,60.1014,60.1148,60.1282,135.377,135.0519,135.0908,26.23123333,26.238,27.4328,27.9377,27.94,27.4968,4.89E-05,0.00201,0.2134,1588.32,25/4/2020,1609.883059,4282
21/4/2020,60.088,60.1014,60.1148,135.3745,135.377,135.0519,26.22446667,26.23123333,26.238,27.9354,27.9377,27.94,7.57E-05,0.002137443,0.221266667,482,26/4/2020,1425.94314,4283
22/4/2020,60.0746,60.088,60.1014,135.372,135.3745,135.377,26.2177,26.22446667,26.23123333,27.9331,27.9354,27.9377,7.62E-05,0.002526948,0.225866667,495,27/4/2020,1425.94314,4284
23/4/2020,60.0612,60.0746,60.088,135.3695,135.372,135.3745,26.21093333,26.2177,26.22446667,27.9308,27.9331,27.9354,0.000116328,0.00126892,0.229666667,1638.73,28/4/2020,1425.94314,4285
24/4/2020,60.0478,60.0612,60.0746,135.367,135.3695,135.372,26.20416667,26.21093333,26.2177,27.9285,27.9308,27.9331,9.31E-05,0.001623893,0.227233333,533,29/4/2020,1425.94314,4286
25/4/2020,60.0344,60.0478,60.0612,135.3645,135.367,135.3695,26.1974,26.20416667,26.21093333,27.9262,27.9285,27.9308,0.000181298,0.001893081,0.231966667,599,30/4/2020,1425.94314,4287
26/4/2020,60.801,60.0344,60.0478,135.362,135.3645,135.367,26.19063333,26.1974,26.20416667,27.9239,27.9262,27.9285,0.000183196,0.001968802,0.244633333,630,1/5/2020,1506.619992,4288
